filename,url,description,category
p3998.pdf,https://www.irs.gov/pub/irs-pdf/p3998.pdf,1120 Publ 3998                           (PDF),publications
p5257.pdf,https://www.irs.gov/pub/irs-pdf/p5257.pdf,0221 Publ 5257 (EN-SP)                   (PDF),publications
p5490esp.pdf,https://www.irs.gov/pub/irs-pdf/p5490esp.pdf,0221 Publ 5490 (en-sp)                   (PDF),publications
p2043.pdf,https://www.irs.gov/pub/irs-pdf/p2043.pdf,0121 Publ 2043                           (PDF),publications
f15254.pdf,https://www.irs.gov/pub/irs-pdf/f15254.pdf,0221 Form 15254                          (PDF),forms
p5489.pdf,https://www.irs.gov/pub/irs-pdf/p5489.pdf,0221 Publ 5489                           (PDF),publications
p5489sp.pdf,https://www.irs.gov/pub/irs-pdf/p5489sp.pdf,0221 Publ 5489 (SP)                      (PDF),publications
p5187.pdf,https://www.irs.gov/pub/irs-pdf/p5187.pdf,0221 Publ 5187                           (PDF),publications
n1444bes.pdf,https://www.irs.gov/pub/irs-pdf/n1444bes.pdf,0121 Notc 1444-B (EN-SP)                 (PDF),other
f15247.pdf,https://www.irs.gov/pub/irs-pdf/f15247.pdf,1220 Form 15247                          (PDF),forms
p5464.pdf,https://www.irs.gov/pub/irs-pdf/p5464.pdf,0121 Publ 5464                           (PDF),publications
i1118sj.pdf,https://www.irs.gov/pub/irs-pdf/i1118sj.pdf,1220 Inst 1118 (Schedule J)              (PDF),instructions
p5473sp.pdf,https://www.irs.gov/pub/irs-pdf/p5473sp.pdf,0121 Publ 5473 (SP)                      (PDF),publications
p5473.pdf,https://www.irs.gov/pub/irs-pdf/p5473.pdf,0121 Publ 5473                           (PDF),publications
f8879sp.pdf,https://www.irs.gov/pub/irs-pdf/f8879sp.pdf,0121 Form 8879 (SP)                      (PDF),forms
f8822.pdf,https://www.irs.gov/pub/irs-pdf/f8822.pdf,0221 Form 8822                           (PDF),forms
f8994.pdf,https://www.irs.gov/pub/irs-pdf/f8994.pdf,0121 Form 8994                           (PDF),forms
f2848.pdf,https://www.irs.gov/pub/irs-pdf/f2848.pdf,0121 Form 2848                           (PDF),forms
f8879.pdf,https://www.irs.gov/pub/irs-pdf/f8879.pdf,0121 Form 8879                           (PDF),forms
f8821.pdf,https://www.irs.gov/pub/irs-pdf/f8821.pdf,0121 Form 8821                           (PDF),forms
p5477sp.pdf,https://www.irs.gov/pub/irs-pdf/p5477sp.pdf,0121 Publ 5477 (SP)                      (PDF),publications
p5198sp.pdf,https://www.irs.gov/pub/irs-pdf/p5198sp.pdf,1220 Publ 5198 (SP)                      (PDF),publications
p5444.pdf,https://www.irs.gov/pub/irs-pdf/p5444.pdf,1220 Publ 5444                           (PDF),publications
f14781.pdf,https://www.irs.gov/pub/irs-pdf/f14781.pdf,1220 Form 14781                          (PDF),forms
p5081sp.pdf,https://www.irs.gov/pub/irs-pdf/p5081sp.pdf,1220 Publ 5081 (SP)                      (PDF),publications
p5426.pdf,https://www.irs.gov/pub/irs-pdf/p5426.pdf,0121 Publ 5426                           (PDF),publications
p4857.pdf,https://www.irs.gov/pub/irs-pdf/p4857.pdf,1220 Publ 4857                           (PDF),publications
p529.pdf,https://www.irs.gov/pub/irs-pdf/p529.pdf,1220 Publ 529                            (PDF),publications
p5475.pdf,https://www.irs.gov/pub/irs-pdf/p5475.pdf,1220 Publ 5475                           (PDF),publications
p5475sp.pdf,https://www.irs.gov/pub/irs-pdf/p5475sp.pdf,1220 Publ 5475 (SP)                      (PDF),publications
i965b.pdf,https://www.irs.gov/pub/irs-pdf/i965b.pdf,0121 Inst 965-B                          (PDF),instructions
i965a.pdf,https://www.irs.gov/pub/irs-pdf/i965a.pdf,0121 Inst 965-A                          (PDF),instructions
f5471sr.pdf,https://www.irs.gov/pub/irs-pdf/f5471sr.pdf,1220 Form 5471 (Schedule R)              (PDF),forms
i8975.pdf,https://www.irs.gov/pub/irs-pdf/i8975.pdf,1220 Inst 8975                           (PDF),instructions
f8975sa.pdf,https://www.irs.gov/pub/irs-pdf/f8975sa.pdf,1220 Form 8975 (Schedule A)              (PDF),forms
f8975.pdf,https://www.irs.gov/pub/irs-pdf/f8975.pdf,1220 Form 8975                           (PDF),forms
p5471.pdf,https://www.irs.gov/pub/irs-pdf/p5471.pdf,1120 Publ 5471                           (PDF),publications
f1120ssb.pdf,https://www.irs.gov/pub/irs-pdf/f1120ssb.pdf,1220 Form 1120-S (Schedule B-1)          (PDF),forms
p4327.pdf,https://www.irs.gov/pub/irs-pdf/p4327.pdf,1220 Publ 4327 (EN-SP)                   (PDF),publications
f8855.pdf,https://www.irs.gov/pub/irs-pdf/f8855.pdf,1220 Form 8855                           (PDF),forms
f8869.pdf,https://www.irs.gov/pub/irs-pdf/f8869.pdf,1220 Form 8869                           (PDF),forms
f8849s2.pdf,https://www.irs.gov/pub/irs-pdf/f8849s2.pdf,1220 Form 8849 (Schedule 2)              (PDF),forms
i2553.pdf,https://www.irs.gov/pub/irs-pdf/i2553.pdf,1220 Inst 2553                           (PDF),instructions
p5468asp.pdf,https://www.irs.gov/pub/irs-pdf/p5468asp.pdf,1120 Publ 5468-A (SP)                    (PDF),publications
i8869.pdf,https://www.irs.gov/pub/irs-pdf/i8869.pdf,1220 Inst 8869                           (PDF),instructions
p5468sp.pdf,https://www.irs.gov/pub/irs-pdf/p5468sp.pdf,1120 Publ 5468 (SP)                      (PDF),publications
p5468a.pdf,https://www.irs.gov/pub/irs-pdf/p5468a.pdf,1120 Publ 5468-A                         (PDF),publications
f5471sp.pdf,https://www.irs.gov/pub/irs-pdf/f5471sp.pdf,1220 Form 5471 (Schedule P)              (PDF),forms
f970.pdf,https://www.irs.gov/pub/irs-pdf/f970.pdf,1120 Form 970                            (PDF),forms
p5468.pdf,https://www.irs.gov/pub/irs-pdf/p5468.pdf,1120 Publ 5468                           (PDF),publications
f5471sj.pdf,https://www.irs.gov/pub/irs-pdf/f5471sj.pdf,1220 Form 5471 (Schedule J)              (PDF),forms
f965a.pdf,https://www.irs.gov/pub/irs-pdf/f965a.pdf,0121 Form 965-A                          (PDF),forms
f965b.pdf,https://www.irs.gov/pub/irs-pdf/f965b.pdf,0121 Form 965-B                          (PDF),forms
f2438.pdf,https://www.irs.gov/pub/irs-pdf/f2438.pdf,1220 Form 2438                           (PDF),forms
p5467.pdf,https://www.irs.gov/pub/irs-pdf/p5467.pdf,1120 Publ 5467                           (PDF),publications
p5467sp.pdf,https://www.irs.gov/pub/irs-pdf/p5467sp.pdf,1120 Publ 5467 (SP)                      (PDF),publications
p5461asp.pdf,https://www.irs.gov/pub/irs-pdf/p5461asp.pdf,1120 Publ 5461-A (SP)                    (PDF),publications
p5461a.pdf,https://www.irs.gov/pub/irs-pdf/p5461a.pdf,1120 Publ 5461-A                         (PDF),publications
f965sf.pdf,https://www.irs.gov/pub/irs-pdf/f965sf.pdf,1220 Form 965 (Schedule F)               (PDF),forms
f965sh.pdf,https://www.irs.gov/pub/irs-pdf/f965sh.pdf,1220 Form 965 (Schedule H)               (PDF),forms
f1118sj.pdf,https://www.irs.gov/pub/irs-pdf/f1118sj.pdf,1220 Form 1118 (Schedule J)              (PDF),forms
f9465sp.pdf,https://www.irs.gov/pub/irs-pdf/f9465sp.pdf,1020 Form 9465 (SP)                      (PDF),forms
fw10.pdf,https://www.irs.gov/pub/irs-pdf/fw10.pdf,1020 Form W-10                           (PDF),forms
f8981.pdf,https://www.irs.gov/pub/irs-pdf/f8981.pdf,1020 Form 8981                           (PDF),forms
f8982.pdf,https://www.irs.gov/pub/irs-pdf/f8982.pdf,1020 Form 8982                           (PDF),forms
f14726.pdf,https://www.irs.gov/pub/irs-pdf/f14726.pdf,1020 Form 14726                          (PDF),forms
f8988.pdf,https://www.irs.gov/pub/irs-pdf/f8988.pdf,1020 Form 8988                           (PDF),forms
f8983.pdf,https://www.irs.gov/pub/irs-pdf/f8983.pdf,1020 Form 8983                           (PDF),forms
f8984.pdf,https://www.irs.gov/pub/irs-pdf/f8984.pdf,1020 Form 8984                           (PDF),forms
f8989.pdf,https://www.irs.gov/pub/irs-pdf/f8989.pdf,1020 Form 8989                           (PDF),forms
f8916.pdf,https://www.irs.gov/pub/irs-pdf/f8916.pdf,1020 Form 8916                           (PDF),forms
p5420b.pdf,https://www.irs.gov/pub/irs-pdf/p5420b.pdf,1020 Publ 5420-B                         (PDF),publications
p4576.pdf,https://www.irs.gov/pub/irs-pdf/p4576.pdf,1020 Publ 4576                           (PDF),publications
i8872.pdf,https://www.irs.gov/pub/irs-pdf/i8872.pdf,1020 Inst 8872                           (PDF),instructions
pcir230.pdf,https://www.irs.gov/pub/irs-pdf/pcir230.pdf,0614 Publ TD CIR 230                     (PDF),publications
f15230b.pdf,https://www.irs.gov/pub/irs-pdf/f15230b.pdf,1020 Form 15230-B                        (PDF),forms
p5412j.pdf,https://www.irs.gov/pub/irs-pdf/p5412j.pdf,1020 Publ 5412-J                         (PDF),publications
f3949a.pdf,https://www.irs.gov/pub/irs-pdf/f3949a.pdf,1020 Form 3949-A                         (PDF),forms
p5412jsp.pdf,https://www.irs.gov/pub/irs-pdf/p5412jsp.pdf,1020 Publ 5412-J (SP)                    (PDF),publications
p5423zht.pdf,https://www.irs.gov/pub/irs-pdf/p5423zht.pdf,0620 Publ 5423 (ZH-T)                    (PDF),publications
p5423ht.pdf,https://www.irs.gov/pub/irs-pdf/p5423ht.pdf,0620 Publ 5423 (HT)                      (PDF),publications
p5423ko.pdf,https://www.irs.gov/pub/irs-pdf/p5423ko.pdf,0620 Publ 5423 (KO)                      (PDF),publications
p5423ru.pdf,https://www.irs.gov/pub/irs-pdf/p5423ru.pdf,0620 Publ 5423 (RU)                      (PDF),publications
p5423vie.pdf,https://www.irs.gov/pub/irs-pdf/p5423vie.pdf,0620 Publ 5423 (VIE)                     (PDF),publications
f9465.pdf,https://www.irs.gov/pub/irs-pdf/f9465.pdf,0920 Form 9465                           (PDF),forms
p4225bep.pdf,https://www.irs.gov/pub/irs-pdf/p4225bep.pdf,0820 Publ 4225-B (EN-SP)                 (PDF),publications
p5433c.pdf,https://www.irs.gov/pub/irs-pdf/p5433c.pdf,0820 Publ 5433-C                         (PDF),publications
p5433csp.pdf,https://www.irs.gov/pub/irs-pdf/p5433csp.pdf,0820 Publ 5433-C (SP)                    (PDF),publications
p5447b.pdf,https://www.irs.gov/pub/irs-pdf/p5447b.pdf,0920 Publ 5447-B                         (PDF),publications
p5447asp.pdf,https://www.irs.gov/pub/irs-pdf/p5447asp.pdf,0920 Publ 5447-A (SP)                    (PDF),publications
p5447.pdf,https://www.irs.gov/pub/irs-pdf/p5447.pdf,0920 Publ 5447                           (PDF),publications
p5447a.pdf,https://www.irs.gov/pub/irs-pdf/p5447a.pdf,0920 Publ 5447-A                         (PDF),publications
p5447bsp.pdf,https://www.irs.gov/pub/irs-pdf/p5447bsp.pdf,0920 Publ 5447-B (SP)                    (PDF),publications
p5136asp.pdf,https://www.irs.gov/pub/irs-pdf/p5136asp.pdf,0920 Publ 5136-A (SP)                    (PDF),publications
p5300.pdf,https://www.irs.gov/pub/irs-pdf/p5300.pdf,0920 Publ 5300                           (PDF),publications
p5189.pdf,https://www.irs.gov/pub/irs-pdf/p5189.pdf,0920 Publ 5189                           (PDF),publications
p5447sp.pdf,https://www.irs.gov/pub/irs-pdf/p5447sp.pdf,0920 Publ 5447 (SP)                      (PDF),publications
p5256vn.pdf,https://www.irs.gov/pub/irs-pdf/p5256vn.pdf,0820 Publ 5256 (VIE)                     (PDF),publications
p5256kr.pdf,https://www.irs.gov/pub/irs-pdf/p5256kr.pdf,0820 Publ 5256 (KO)                      (PDF),publications
f4852.pdf,https://www.irs.gov/pub/irs-pdf/f4852.pdf,0920 Form 4852                           (PDF),forms
p5256cn.pdf,https://www.irs.gov/pub/irs-pdf/p5256cn.pdf,0820 Publ 5256 (ZH-T)                    (PDF),publications
n1444aes.pdf,https://www.irs.gov/pub/irs-pdf/n1444aes.pdf,0920 Notc 1444-A (EN-SP)                 (PDF),other
p5216.pdf,https://www.irs.gov/pub/irs-pdf/p5216.pdf,0820 Publ 5216                           (PDF),publications
p5399ht.pdf,https://www.irs.gov/pub/irs-pdf/p5399ht.pdf,0220 Publ 5399 (HT)                      (PDF),publications
p5256ru.pdf,https://www.irs.gov/pub/irs-pdf/p5256ru.pdf,0820 Publ 5256 (RU)                      (PDF),publications
p5399zht.pdf,https://www.irs.gov/pub/irs-pdf/p5399zht.pdf,0220 Publ 5399 (ZH-T)                    (PDF),publications
p5399ru.pdf,https://www.irs.gov/pub/irs-pdf/p5399ru.pdf,0220 Publ 5399 (RU)                      (PDF),publications
p5399ko.pdf,https://www.irs.gov/pub/irs-pdf/p5399ko.pdf,0220 Publ 5399 (KO)                      (PDF),publications
p5399vie.pdf,https://www.irs.gov/pub/irs-pdf/p5399vie.pdf,0220 Publ 5399 (VIE)                     (PDF),publications
p5256ht.pdf,https://www.irs.gov/pub/irs-pdf/p5256ht.pdf,0820 Publ 5256 (HT)                      (PDF),publications
f5495.pdf,https://www.irs.gov/pub/irs-pdf/f5495.pdf,1208 Form 5495                           (PDF),forms
p1zht.pdf,https://www.irs.gov/pub/irs-pdf/p1zht.pdf,0917 Publ 1 (ZH-T)                       (PDF),publications
p5136a.pdf,https://www.irs.gov/pub/irs-pdf/p5136a.pdf,0820 Publ 5136-A                         (PDF),publications
f14095.pdf,https://www.irs.gov/pub/irs-pdf/f14095.pdf,0820 Form 14095                          (PDF),forms
p4591.pdf,https://www.irs.gov/pub/irs-pdf/p4591.pdf,1018 Publ 4591                           (PDF),publications
p4782.pdf,https://www.irs.gov/pub/irs-pdf/p4782.pdf,0820 Publ 4782                           (PDF),publications
p5433dsp.pdf,https://www.irs.gov/pub/irs-pdf/p5433dsp.pdf,0820 Publ 5433-D (SP)                    (PDF),publications
p5433d.pdf,https://www.irs.gov/pub/irs-pdf/p5433d.pdf,0820 Publ 5433-D                         (PDF),publications
p5256.pdf,https://www.irs.gov/pub/irs-pdf/p5256.pdf,0820 Publ 5256 (EN-SP)                   (PDF),publications
p5188.pdf,https://www.irs.gov/pub/irs-pdf/p5188.pdf,0720 Publ 5188                           (PDF),publications
p1ar.pdf,https://www.irs.gov/pub/irs-pdf/p1ar.pdf,0917 Publ 1 (AR)                         (PDF),publications
p5436esp.pdf,https://www.irs.gov/pub/irs-pdf/p5436esp.pdf,0820 Publ 5436 (EN-SP)                   (PDF),publications
p5435aes.pdf,https://www.irs.gov/pub/irs-pdf/p5435aes.pdf,0720 Publ 5435-A (EN-SP)                 (PDF),publications
p5436aes.pdf,https://www.irs.gov/pub/irs-pdf/p5436aes.pdf,0820 Publ 5436-A (EN-SP)                 (PDF),publications
p5435esp.pdf,https://www.irs.gov/pub/irs-pdf/p5435esp.pdf,0820 Publ 5435 (EN-SP)                   (PDF),publications
p5433b.pdf,https://www.irs.gov/pub/irs-pdf/p5433b.pdf,0720 Publ 5433-B                         (PDF),publications
p5433bsp.pdf,https://www.irs.gov/pub/irs-pdf/p5433bsp.pdf,0720 Publ 5433-B (SP)                    (PDF),publications
p1ru.pdf,https://www.irs.gov/pub/irs-pdf/p1ru.pdf,0917 Publ 1 (RU)                         (PDF),publications
p1ja.pdf,https://www.irs.gov/pub/irs-pdf/p1ja.pdf,0917 Publ 1 (JA)                         (PDF),publications
p1pl.pdf,https://www.irs.gov/pub/irs-pdf/p1pl.pdf,0917 Publ 1 (PL)                         (PDF),publications
p1ht.pdf,https://www.irs.gov/pub/irs-pdf/p1ht.pdf,0917 Publ 1 (HT)                         (PDF),publications
p1bn.pdf,https://www.irs.gov/pub/irs-pdf/p1bn.pdf,0917 Publ 1 (BN)                         (PDF),publications
p1fr.pdf,https://www.irs.gov/pub/irs-pdf/p1fr.pdf,0917 Publ 1 (FR)                         (PDF),publications
p1zhs.pdf,https://www.irs.gov/pub/irs-pdf/p1zhs.pdf,0917 Publ 1 (ZH-S)                       (PDF),publications
f886hdsp.pdf,https://www.irs.gov/pub/irs-pdf/f886hdsp.pdf,1019 Form 886-H-DEP (SP)                 (PDF),forms
f886hhsp.pdf,https://www.irs.gov/pub/irs-pdf/f886hhsp.pdf,1019 Form 886-H-HOH (SP)                 (PDF),forms
p1fa.pdf,https://www.irs.gov/pub/irs-pdf/p1fa.pdf,0917 Publ 1 (FA)                         (PDF),publications
p1tl.pdf,https://www.irs.gov/pub/irs-pdf/p1tl.pdf,0917 Publ 1 (TL)                         (PDF),publications
p1it.pdf,https://www.irs.gov/pub/irs-pdf/p1it.pdf,0917 Publ 1 (IT)                         (PDF),publications
p4638.pdf,https://www.irs.gov/pub/irs-pdf/p4638.pdf,0720 Publ 4638                           (PDF),publications
p1pt.pdf,https://www.irs.gov/pub/irs-pdf/p1pt.pdf,0917 Publ 1 (PT)                         (PDF),publications
p1km.pdf,https://www.irs.gov/pub/irs-pdf/p1km.pdf,0917 Publ 1 (KM)                         (PDF),publications
f886hesp.pdf,https://www.irs.gov/pub/irs-pdf/f886hesp.pdf,1019 Form 886-H-EIC (SP)                 (PDF),forms
p1ur.pdf,https://www.irs.gov/pub/irs-pdf/p1ur.pdf,0917 Publ 1 (UR)                         (PDF),publications
f886hh.pdf,https://www.irs.gov/pub/irs-pdf/f886hh.pdf,1019 Form 886-H-HOH                      (PDF),forms
p1vie.pdf,https://www.irs.gov/pub/irs-pdf/p1vie.pdf,0917 Publ 1 (VIE)                        (PDF),publications
p1pa.pdf,https://www.irs.gov/pub/irs-pdf/p1pa.pdf,0917 Publ 1 (PA)                         (PDF),publications
p1ko.pdf,https://www.irs.gov/pub/irs-pdf/p1ko.pdf,0917 Publ 1 (KO)                         (PDF),publications
p1guj.pdf,https://www.irs.gov/pub/irs-pdf/p1guj.pdf,0917 Publ 1 (GUJ)                        (PDF),publications
p5433.pdf,https://www.irs.gov/pub/irs-pdf/p5433.pdf,0720 Publ 5433                           (PDF),publications
p5433sp.pdf,https://www.irs.gov/pub/irs-pdf/p5433sp.pdf,0720 Publ 5433 (SP)                      (PDF),publications
p5433asp.pdf,https://www.irs.gov/pub/irs-pdf/p5433asp.pdf,0720 Publ 5433-A (SP)                    (PDF),publications
p5433a.pdf,https://www.irs.gov/pub/irs-pdf/p5433a.pdf,0720 Publ 5433-A                         (PDF),publications
p947sp.pdf,https://www.irs.gov/pub/irs-pdf/p947sp.pdf,0218 Publ 947 (SP)                       (PDF),publications
p1635.pdf,https://www.irs.gov/pub/irs-pdf/p1635.pdf,0214 Publ 1635                           (PDF),publications
p5412s.pdf,https://www.irs.gov/pub/irs-pdf/p5412s.pdf,0620 Publ 5412-S                         (PDF),publications
p5423.pdf,https://www.irs.gov/pub/irs-pdf/p5423.pdf,0620 Publ 5423                           (PDF),publications
f15230.pdf,https://www.irs.gov/pub/irs-pdf/f15230.pdf,0620 Form 15230                          (PDF),forms
f15230a.pdf,https://www.irs.gov/pub/irs-pdf/f15230a.pdf,0620 Form 15230-A                        (PDF),forms
f8822b.pdf,https://www.irs.gov/pub/irs-pdf/f8822b.pdf,1219 Form 8822-B                         (PDF),forms
p5420.pdf,https://www.irs.gov/pub/irs-pdf/p5420.pdf,0520 Publ 5420                           (PDF),publications
p5412lsp.pdf,https://www.irs.gov/pub/irs-pdf/p5412lsp.pdf,0520 Publ 5412-L (SP)                    (PDF),publications
p5420sp.pdf,https://www.irs.gov/pub/irs-pdf/p5420sp.pdf,0520 Publ 5420 (SP)                      (PDF),publications
f8849s1.pdf,https://www.irs.gov/pub/irs-pdf/f8849s1.pdf,0520 Form 8849 (Schedule 1)              (PDF),forms
n784.pdf,https://www.irs.gov/pub/irs-pdf/n784.pdf,0616 Notc 784                            (PDF),other
p4128.pdf,https://www.irs.gov/pub/irs-pdf/p4128.pdf,0520 Publ 4128                           (PDF),publications
p5187sp.pdf,https://www.irs.gov/pub/irs-pdf/p5187sp.pdf,0420 Publ 5187 (SP)                      (PDF),publications
p1020.pdf,https://www.irs.gov/pub/irs-pdf/p1020.pdf,0420 Publ 1020                           (PDF),publications
p5117.pdf,https://www.irs.gov/pub/irs-pdf/p5117.pdf,1215 Publ 5117                           (PDF),publications
p1sp.pdf,https://www.irs.gov/pub/irs-pdf/p1sp.pdf,1017 Publ 1 (SP)                         (PDF),publications
p4604ens.pdf,https://www.irs.gov/pub/irs-pdf/p4604ens.pdf,1016 Publ 4604 (EN-SP)                   (PDF),publications
p5315.pdf,https://www.irs.gov/pub/irs-pdf/p5315.pdf,1018 Publ 5315                           (PDF),publications
p4744b.pdf,https://www.irs.gov/pub/irs-pdf/p4744b.pdf,0317 Publ 4744-B                         (PDF),publications
f13424j.pdf,https://www.irs.gov/pub/irs-pdf/f13424j.pdf,0518 Form 13424-J                        (PDF),forms
f13424l.pdf,https://www.irs.gov/pub/irs-pdf/f13424l.pdf,0518 Form 13424-L                        (PDF),forms
p4512esp.pdf,https://www.irs.gov/pub/irs-pdf/p4512esp.pdf,1217 Publ 4512 (EN-SP)                   (PDF),publications
p4512bes.pdf,https://www.irs.gov/pub/irs-pdf/p4512bes.pdf,1217 Publ 4512-B (EN-SP)                 (PDF),publications
n1214.pdf,https://www.irs.gov/pub/irs-pdf/n1214.pdf,1019 Notc 1214                           (PDF),other
p5107.pdf,https://www.irs.gov/pub/irs-pdf/p5107.pdf,0318 Publ 5107                           (PDF),publications
p5055.pdf,https://www.irs.gov/pub/irs-pdf/p5055.pdf,1215 Publ 5055                           (PDF),publications
p3211esp.pdf,https://www.irs.gov/pub/irs-pdf/p3211esp.pdf,0218 Publ 3211 (EN-SP)                   (PDF),publications
f13711.pdf,https://www.irs.gov/pub/irs-pdf/f13711.pdf,1217 Form 13711                          (PDF),forms
f8865sp.pdf,https://www.irs.gov/pub/irs-pdf/f8865sp.pdf,1219 Form 8865 (Schedule P)              (PDF),forms
f13285a.pdf,https://www.irs.gov/pub/irs-pdf/f13285a.pdf,0112 Form 13285-A                        (PDF),forms
f12256.pdf,https://www.irs.gov/pub/irs-pdf/f12256.pdf,0520 Form 12256                          (PDF),forms
f9423.pdf,https://www.irs.gov/pub/irs-pdf/f9423.pdf,0220 Form 9423                           (PDF),forms
p4227.pdf,https://www.irs.gov/pub/irs-pdf/p4227.pdf,0120 Publ 4227                           (PDF),publications
p4528.pdf,https://www.irs.gov/pub/irs-pdf/p4528.pdf,0318 Publ 4528                           (PDF),publications
p3148sp.pdf,https://www.irs.gov/pub/irs-pdf/p3148sp.pdf,0419 Publ 3148 (SP)                      (PDF),publications
p4985.pdf,https://www.irs.gov/pub/irs-pdf/p4985.pdf,0216 Publ 4985                           (PDF),publications
f14452.pdf,https://www.irs.gov/pub/irs-pdf/f14452.pdf,0614 Form 14452                          (PDF),forms
f656ppv.pdf,https://www.irs.gov/pub/irs-pdf/f656ppv.pdf,0420 Form 656-PPV                        (PDF),forms
p3498asp.pdf,https://www.irs.gov/pub/irs-pdf/p3498asp.pdf,0214 Publ 3498-A (SP)                    (PDF),publications
p5112.pdf,https://www.irs.gov/pub/irs-pdf/p5112.pdf,0216 Publ 5112                           (PDF),publications
p4518sp.pdf,https://www.irs.gov/pub/irs-pdf/p4518sp.pdf,1119 Publ 4518 (SP)                      (PDF),publications
p4985sp.pdf,https://www.irs.gov/pub/irs-pdf/p4985sp.pdf,0516 Publ 4985 (SP)                      (PDF),publications
p5111.pdf,https://www.irs.gov/pub/irs-pdf/p5111.pdf,0216 Publ 5111                           (PDF),publications
p3151.pdf,https://www.irs.gov/pub/irs-pdf/p3151.pdf,1118 Publ 3151                           (PDF),publications
n989.pdf,https://www.irs.gov/pub/irs-pdf/n989.pdf,0815 Notc 989                            (PDF),other
f14017.pdf,https://www.irs.gov/pub/irs-pdf/f14017.pdf,0320 Form 14017                          (PDF),forms
p5406.pdf,https://www.irs.gov/pub/irs-pdf/p5406.pdf,0420 Publ 5406                           (PDF),publications
f15250.pdf,https://www.irs.gov/pub/irs-pdf/f15250.pdf,0420 Form 15250                          (PDF),forms
p5401.pdf,https://www.irs.gov/pub/irs-pdf/p5401.pdf,0320 Publ 5401                           (PDF),publications
p5399sp.pdf,https://www.irs.gov/pub/irs-pdf/p5399sp.pdf,0320 Publ 5399 (SP)                      (PDF),publications
p4721.pdf,https://www.irs.gov/pub/irs-pdf/p4721.pdf,0919 Publ 4721                           (PDF),publications
f14568g.pdf,https://www.irs.gov/pub/irs-pdf/f14568g.pdf,0320 Form 14568-G                        (PDF),forms
f14568f.pdf,https://www.irs.gov/pub/irs-pdf/f14568f.pdf,0320 Form 14568-F                        (PDF),forms
p5369sp.pdf,https://www.irs.gov/pub/irs-pdf/p5369sp.pdf,0320 Publ 5369 (SP)                      (PDF),publications
p5399.pdf,https://www.irs.gov/pub/irs-pdf/p5399.pdf,0220 Publ 5399                           (PDF),publications
f12203sp.pdf,https://www.irs.gov/pub/irs-pdf/f12203sp.pdf,0320 Form 12203 (SP)                     (PDF),forms
p3402.pdf,https://www.irs.gov/pub/irs-pdf/p3402.pdf,0320 Publ 3402                           (PDF),publications
p5250.pdf,https://www.irs.gov/pub/irs-pdf/p5250.pdf,0220 Publ 5250                           (PDF),publications
f6524.pdf,https://www.irs.gov/pub/irs-pdf/f6524.pdf,0320 Form 6524                           (PDF),forms
p4852.pdf,https://www.irs.gov/pub/irs-pdf/p4852.pdf,0320 Publ 4852                           (PDF),publications
f8844.pdf,https://www.irs.gov/pub/irs-pdf/f8844.pdf,0320 Form 8844                           (PDF),forms
i4768.pdf,https://www.irs.gov/pub/irs-pdf/i4768.pdf,0220 Inst 4768                           (PDF),instructions
f4768.pdf,https://www.irs.gov/pub/irs-pdf/f4768.pdf,0220 Form 4768                           (PDF),forms
p5398.pdf,https://www.irs.gov/pub/irs-pdf/p5398.pdf,0320 Publ 5398                           (PDF),publications
f433bsp.pdf,https://www.irs.gov/pub/irs-pdf/f433bsp.pdf,0219 Form 433-B (SP)                     (PDF),forms
f15237a.pdf,https://www.irs.gov/pub/irs-pdf/f15237a.pdf,0220 Form 15237-A                        (PDF),forms
p5390.pdf,https://www.irs.gov/pub/irs-pdf/p5390.pdf,0220 Publ 5390                           (PDF),publications
f15237.pdf,https://www.irs.gov/pub/irs-pdf/f15237.pdf,0220 Form 15237                          (PDF),forms
p1660sp.pdf,https://www.irs.gov/pub/irs-pdf/p1660sp.pdf,0220 Publ 1660 (SP)                      (PDF),publications
p1450.pdf,https://www.irs.gov/pub/irs-pdf/p1450.pdf,0718 Publ 1450                           (PDF),publications
p5301.pdf,https://www.irs.gov/pub/irs-pdf/p5301.pdf,1219 Publ 5301                           (PDF),publications
p5369.pdf,https://www.irs.gov/pub/irs-pdf/p5369.pdf,1119 Publ 5369                           (PDF),publications
i8963.pdf,https://www.irs.gov/pub/irs-pdf/i8963.pdf,0120 Inst 8963                           (PDF),instructions
f14429.pdf,https://www.irs.gov/pub/irs-pdf/f14429.pdf,0220 Form 14429                          (PDF),forms
p5387.pdf,https://www.irs.gov/pub/irs-pdf/p5387.pdf,0120 Publ 5387                           (PDF),publications
p4839.pdf,https://www.irs.gov/pub/irs-pdf/p4839.pdf,0120 Publ 4839                           (PDF),publications
i990bl.pdf,https://www.irs.gov/pub/irs-pdf/i990bl.pdf,0120 Inst 990-BL                         (PDF),instructions
f965c.pdf,https://www.irs.gov/pub/irs-pdf/f965c.pdf,1219 Form 965-C                          (PDF),forms
f8453r.pdf,https://www.irs.gov/pub/irs-pdf/f8453r.pdf,0120 Form 8453-R                         (PDF),forms
f8886t.pdf,https://www.irs.gov/pub/irs-pdf/f8886t.pdf,1219 Form 8886-T                         (PDF),forms
i965c.pdf,https://www.irs.gov/pub/irs-pdf/i965c.pdf,1219 Inst 965-C                          (PDF),instructions
